WT2017,WT2018,WT2019,WT2020,WT2021,WT2022,WT2023
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
265418.91,291960.801,321156.8811,353272.5692,388599.8261,427459.8087,470205.7896
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
86992.85,95692.135,105261.3485,115787.4834,127366.2317,140102.8549,154113.1403
